,Name,Age,Club,League,Tier,Forwards,Midfielders,Center Backs,Att Mid / Wingers,Fullbacks,MF,FW,DF,FB,DM,AM,CB,CM,WM,left,right,Position,Detailed,Side,Per 90 Minutes_npxG+xAG,Standard_SoT/90,Standard_Dist,Expected_np:G-xG,Long_Cmp,Expected_xA,Expected_A-xAG,CrsPA,PrgP,SCA_SCA90,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Blocks_Pass,Blocks_Sh,Int,Clr,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ,Carries_PrgDist,Carries_PrgC,Carries_CPA,Receiving_PrgR,Performance_Fld,Performance_PKwon,Performance_Recov,Aerial Duels_Won,PK_Accuracy,Goals/npxG,Shot_Accuracy,Goals/SoT,Expected:A-xAG,Long_pass_acc,Overall_pass_acc,Aerial_acc,Take-On-Eff,Set-Piece-Eff,PrgP%,Through-Ball%,Switches%,Long-Ball%,Skill_Passes,Attacking_Passes,Attacking_Carries,Tackle_acc,Challenges_acc,PrgC%,Avg-Carry-Prog-Dist,Avg-Pass-Prog-Dist,Defensive-actions,On-the-ball-vertical-position,Off-the-ball-vertical-position,Carries-Succes%
494,Cisse Sandra,20,Willem II,Eredivisie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MF,,,60.92077087794433,55.30167797215281,74.24518006547835,79.3832915023306,68.55503764790247,53.424166367873795,80.02868411617067,45.930441018286125,50.95016134815346,58.049480100394405,69.20043026174257,76.69415561133023,46.002151308712804,84.86912871997131,58.464285714285715,57.977769809967725,48.22517031193976,73.78988884904983,40.946575833632124,45.858730727859445,64.75439225528862,70.5,45.82287558264611,59.87809250627465,63.64288275367515,65.25636428827536,40.01434205808533,47.472212262459664,51.12943707422015,60.12907852276802,39.785714285714285,94.23352435530086,58.910003585514524,38.472570813911794,,39.93564533428673,89.07593123209169,60.81178160919541,14.23982869379015,90.78757225433526,56.301615798922796,15.812274368231046,25.772446383133406,61.82346531057029,42.72890484739677,31.99281867145422,72.17235188509873,59.67684021543985,58.40803155252778,57.76263893868771,47.18537110075296,41.115107913669064,32.87472845763939,37.93969849246231,15.577889447236181,36.58886894075404,47.328791681606305,55.72299964119124,51.556842867487326,29.576453697056714
495,Claudio Falcão,30,SC Farense,Primeira Liga,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,DF-MF,CM,,32.04853675945753,31.702963227418778,45.289196071298655,15.77626389386877,74.72212262459664,14.736464682681966,45.46432413051273,19.57690928648261,45.105772678379346,26.89135891000359,52.81462889924704,62.81821441376838,29.042667622803876,76.26389386877017,89.28571428571429,82.39512370025098,85.87307278594479,48.33273574757978,72.60666905700968,66.26030835424883,80.60236643958409,86.0,83.00466116887773,15.596988167802078,29.29365363929724,33.95482251703119,10.899964144854787,9.716744352814628,21.011115095016134,14.234492649695232,27.392857142857142,26.396848137535816,69.45141627823593,71.56686984582288,79.99021526418787,13.728995352163032,90.4727793696275,21.875,46.28836545324768,61.41618497109826,38.74326750448833,73.82671480144406,65.50345328971284,45.84090083545224,58.599640933572715,45.35008976660682,96.3016157989228,97.34290843806104,35.06633201864467,34.564359985657944,16.385801362495517,68.9568345323741,43.15713251267198,18.80832735104092,11.665470208183775,83.51885098743269,81.14019361778415,19.69860064585576,32.87472845763939,55.09691313711414
496,Clayton,25,Rio Ave,Primeira Liga,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,80.47822983583156,92.75258836129953,67.73372135321935,74.07673001075653,23.090713517389748,47.14951595553962,40.51631409107207,27.106489781283617,35.56830405163141,33.667981355324486,76.55073503047687,94.19146647543923,92.577984940839,95.62567228397275,34.35714285714286,5.665112943707422,47.9741842954464,79.63427751882395,16.242380781642165,50.77088562208677,36.42882753675153,24.21428571428571,47.29293653639297,77.23198278953029,90.03226963069201,80.2438149874507,28.14628899247042,65.14879885263535,70.84976694155611,84.33130154177124,98.0,91.36819484240688,34.16995338831123,90.06812477590535,79.99021526418787,18.555595280657847,28.689111747851005,18.067528735632184,59.02926481084939,43.24421965317919,17.0556552962298,25.487364620938628,10.287168302435477,10.679258990192517,53.17773788150808,98.5996409335727,39.46140035906643,24.344703770197487,45.858730727859445,41.878809609178916,63.89386877016852,59.31654676258993,3.5843591600289644,55.41995692749462,6.568557071069633,5.565529622980251,29.006812477590532,83.4589163975601,97.71904417089065,2.2254127781765973
497,Clint Leemans,28,NAC Breda,Eredivisie,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,DF-MF,CB-CM,,62.81227694503926,57.515173152445556,69.62531829756276,86.62603083542488,65.86590175690212,62.06525636428828,16.2782359268555,47.651487988526355,52.16923628540696,66.36787378988885,18.78809609178917,44.60380064539262,39.58408031552528,33.811401936177845,5.928571428571429,27.35747579777698,33.63212621011115,25.349587665830047,22.40946575833632,16.995338831122268,20.616708497669414,12.214285714285714,27.034779490856938,41.125851559698816,11.79634277518824,7.099318752240946,12.621011115095015,17.533166009322336,25.493008246683402,31.839368949444246,1.0714285714285714,26.396848137535816,34.85120114736465,41.52025815704554,39.726027397260275,88.98820164461924,25.75214899713467,86.53017241379311,10.599571734475374,25.36127167630058,35.296229802513466,66.93140794223827,15.994183933115231,96.331274972757,74.29084380610414,49.51526032315978,94.39856373429085,97.45062836624776,66.61885980638222,57.65507350304768,20.76012907852277,8.597122302158274,23.135409123823315,29.109834888729363,16.04450825556353,63.30341113105925,16.95948368590893,49.65913168281306,45.72773352643013,65.57788944723619
498,Clinton Mata,31,Lyon,Ligue 1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,DF-MF,CB-FB,right,25.160599571734476,14.423420207068904,21.280465623863222,50.69917533166009,48.51201147364647,35.7475797776981,70.92147723198279,76.51487988526353,50.26891358910004,32.84331301541771,39.72750089637863,15.130871280028686,59.41197561850126,26.568662603083542,45.17857142857143,53.85442811043385,31.911079239870922,24.48906418070993,39.65579060595195,29.186088203657224,58.69487271423449,62.39285714285714,42.16565077088562,32.59232699892435,7.171029042667623,45.858730727859445,50.91430620294012,46.39655790605952,33.524560774471134,35.06633201864467,48.17857142857142,63.03724928366762,35.31731803513804,32.69989243456436,,62.99606721487307,59.49140401146131,42.63649425287356,89.07922912205566,23.98843930635838,60.03590664272891,86.3898916967509,77.46274082151945,24.809298946603704,64.02154398563734,13.752244165170557,61.14901256732496,75.94254937163375,52.52778773754033,51.23700250986016,42.81104338472571,51.07913669064749,88.19695872556119,52.11773151471644,82.23259152907394,79.10233393177738,39.29723915381857,31.216361679224974,22.1940622737147,64.07035175879398
499,Cláudio Winck,30,Kasımpaşa,Süper Lig,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,DF-MF,FB,right,48.50107066381156,49.94644769725098,67.40632957439068,91.0720688418788,91.39476514879885,87.7733954822517,14.951595553961994,94.62172821799928,92.50627465041234,56.93797059878093,88.5263535317318,78.8454643241305,96.09178917174614,93.29508784510577,86.39285714285714,93.86877016851918,92.90068124775905,90.89279311581213,95.84080315525277,92.68555037647901,89.96055934026532,82.60714285714286,88.38293295087844,91.64575116529222,83.21979204015776,93.29508784510577,93.07995697382574,94.2631767658659,82.53854428110434,89.13589100035854,84.07142857142857,26.396848137535816,93.9763356041592,89.92470419505199,79.99021526418787,36.03861279942796,66.9054441260745,30.423850574712645,75.76730906495361,8.092485549132949,17.989228007181328,67.43682310469315,25.808796801163215,49.65492190337814,50.73608617594255,44.596050269299816,61.508078994614,85.9245960502693,91.53818572965221,92.61384008605235,94.29903191107924,12.194244604316546,71.32512671976828,79.50466618808328,90.05743000717875,86.92998204667863,91.75331660093224,46.5016146393972,35.77118030412744,41.78033022254128
500,Clément Akpa,22,Auxerre,Ligue 1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,,,18.52248394004283,6.247768654052124,86.97708257548199,33.91896737181786,94.80100394406598,85.90892793115812,3.3345285048404447,98.45822875582645,93.58192900681249,27.070634636070277,45.141627823592685,4.517748296880603,86.33918967371818,93.07995697382574,97.17857142857143,93.00824668339907,89.99641448547867,93.94048045894586,95.69738257439943,94.65758336321261,92.39870921477232,98.25,95.58981713875941,87.7733954822517,26.89135891000359,79.41914664754393,94.55001792757261,92.32699892434565,35.424883470778056,87.05629257798493,97.60714285714286,26.396848137535816,94.11975618501255,86.48261025457154,,1.823382195209153,68.26647564469914,1.5625,17.38044254104211,22.398843930635838,52.42369838420108,54.22382671480145,11.886586695747,63.20377769705775,47.82764811490126,23.770197486535007,97.16337522441651,82.9443447037702,98.7809250627465,94.62172821799928,92.32699892434565,86.87050359712231,91.38305575669804,49.820531227566406,62.6346015793252,83.77019748653501,94.98027967013266,24.65016146393972,40.69514844315713,82.5197415649677
501,Clément Lenglet,29,Atlético Madrid,La Liga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,DF,CB,left,35.11777301927195,45.5908604069975,2.4372499090578392,44.85478666188598,68.59089279311581,8.53352456077447,70.70634636070277,19.648619576909287,38.0064539261384,19.03908210828254,15.847974184295447,12.513445679455002,15.955539619935461,25.45715310147006,42.75,43.81498745069918,36.39297239153819,14.377913230548584,31.62423807816422,13.194693438508425,74.54284689852993,48.67857142857142,67.37181785586232,7.350304768734313,7.637145930441018,10.505557547508067,68.55503764790247,18.321979204015776,11.079239870921477,3.513804230907135,19.25,53.689111747851,27.321620652563645,55.862316242380786,,43.618162316767965,5.659025787965616,48.74281609195402,69.8429693076374,80.5635838150289,96.66068222621185,79.2418772563177,86.91384950926935,27.715219760261533,17.09156193895871,40.82585278276481,77.91741472172352,64.09335727109516,21.226245966296165,26.927214055216925,15.596988167802078,65.10791366906474,73.13540912382331,15.218951902368987,82.19669777458722,92.4955116696589,48.01003944065974,10.154287764621458,23.497465604634325,97.5951184493898
502,Cody Gakpo,25,Liverpool,Premier League,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,FW-MF,AM,,97.35902926481084,86.25490896108533,25.2455438341215,82.6819648619577,17.927572606669056,83.68590892793117,90.28325564718537,69.02115453567586,30.727859447830763,96.27106489781283,83.79347436357118,85.65794191466476,78.88131946934385,70.2760846181427,12.821428571428573,12.907852276801721,29.042667622803876,63.53531731803513,22.62459662961635,37.181785586231626,21.692362854069557,18.571428571428573,10.075295804948011,65.57906059519541,75.65435640014341,75.86948727142345,35.96271064897813,65.04123341699534,80.74578702043743,71.17246324847616,47.32142857142857,74.31948424068769,15.41771244173539,40.480458945858736,79.99021526418787,73.86485520200215,27.29226361031519,88.11063218390804,20.057102069950037,12.897398843930635,18.994614003590666,61.55234657039711,66.70301708469647,98.51071558300036,85.27827648114902,82.04667863554758,12.96229802513465,45.31418312387792,61.92183578343492,47.72319827895303,69.20043026174257,24.74820143884892,31.24547429398986,84.3862167982771,79.43287867910983,34.1113105924596,13.409824309788455,90.1686401148188,90.44170890658943,23.366834170854272
503,Cole Campbell,18,Dortmund,Bundesliga,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,0.5353319057815845,0.9103891467333095,,55.611330225887414,98.85263535317318,1.1473646468268197,56.0774471136608,100.0,0.39440659734671923,0.4302617425600574,7.708856220867695,4.517748296880603,6.722839727500897,10.290426676228039,0.26785714285714285,1.1652922194334887,1.003944065973467,2.6712083183936897,0.95016134815346,0.7529580494801004,3.60344209394048,0.5535714285714285,99.06776622445321,98.60164933667981,0.5736823234134099,1.254930082466834,99.21118680530657,99.31875224094657,3.60344209394048,96.73718178558623,99.75,26.396848137535816,99.7131588382933,0.7888131946934385,79.99021526418787,99.3385770468359,,99.42528735632183,91.22055674518201,99.72904624277457,29.946140035906645,0.45126353790613716,0.5816066884769174,,0.3231597845601436,6.840215439856373,3.429084380610413,38.5278276481149,99.56973825743994,99.42631767658659,0.7171029042667623,,,97.95405599425699,99.17444364680546,32.998204667863554,95.85873072785944,44.31288123430212,,1.094759511844939
504,Cole Palmer,22,Chelsea,Premier League,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,FW-MF,AM,,95.78872234118488,81.4709032488397,92.10622044379775,97.70527070634635,98.38651846539979,99.64144854786662,94.37074220150592,96.48619576909286,99.35460738615991,77.94908569379706,99.10362136966656,99.21118680530657,97.7411258515597,99.35460738615991,93.07142857142857,84.33130154177124,82.82538544281104,96.12764431695948,79.13230548583722,94.7292936536393,70.34779490856938,96.42857142857143,67.47938329150233,99.13947651487989,98.60164933667981,98.67335962710649,98.67335962710649,98.9602007888132,99.13947651487989,98.13553244890642,98.96428571428572,98.99713467048711,96.4144854786662,3.549659376120473,79.99021526418787,28.995352163031818,30.98137535816619,51.22126436781609,9.207708779443255,47.90462427745665,52.85457809694793,2.6353790613718413,31.915667030170848,79.04104613149292,98.56373429084381,99.49730700179533,77.7737881508079,77.41472172351885,99.49802796701327,99.46217282179994,98.88849049838652,60.143884892086334,25.235336712527157,82.98636037329504,75.98707824838478,54.79353680430879,86.80530656149156,74.48869752421959,74.14916727009413,46.15936826992104
505,Connor Metcalfe,24,St Pauli,Bundesliga,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,DF-MF,,,46.03854389721627,70.22491967154588,82.2117133503092,50.77088562208677,66.36787378988885,85.58623162423807,96.5220509143062,90.17569021154536,83.90103979921119,42.2373610613123,61.81427034779491,93.86877016851918,87.45069917533166,69.63069200430262,78.53571428571429,48.90641807099318,88.9924704195052,70.13266403728935,75.5467909645034,91.8250268913589,56.14915740408749,74.75,67.90964503406238,89.49444245249192,83.97275008963786,70.02509860164933,63.17676586590175,79.74184295446398,79.4908569379706,91.64575116529222,87.46428571428572,26.396848137535816,69.41556113302258,67.65865901756902,,10.761530210940293,11.38968481375358,6.39367816091954,80.87080656673804,16.365606936416185,41.18491921005386,31.11913357400722,19.3020719738277,79.91282237559027,70.26929982046678,65.42190305206464,77.41472172351885,54.79353680430879,92.470419505199,83.21979204015776,79.45500179275726,38.52517985611511,39.42795076031861,53.48169418521177,11.701363962670495,37.19928186714542,76.0129078522768,65.44671689989235,72.0492396813903,38.33452979181622
506,Conor Bradley,21,Liverpool,Premier League,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,DF-MF,FB,right,65.16773733047823,72.0813995001785,72.68097489996363,14.98745069917533,19.57690928648261,45.2491932592327,92.2911437791323,48.97812836141986,28.0387235568304,52.70706346360703,76.7658659017569,41.7712441735389,70.56292577984941,86.12405880243816,78.57142857142857,50.30476873431338,52.27680172104697,82.502689135891,79.23987092147723,44.53209035496594,15.38185729652205,48.214285714285715,61.85012549300824,65.36392972391538,73.39548225170311,50.73503047687343,56.7228397275009,73.03693079956975,78.0925062746504,56.68698458228756,50.535714285714285,26.396848137535816,41.807099318752236,29.22194334887056,,9.33142652842331,27.11318051575931,7.004310344827585,52.890792291220556,8.38150289017341,74.29084380610414,97.14801444043322,39.840058160668846,26.589175444969126,8.509874326750449,60.394973070017954,26.463195691202873,14.111310592459606,39.6916457511653,31.01470060953747,73.32377196127644,96.72661870503597,61.477190441708906,73.79755922469491,65.72146446518306,32.85457809694793,49.44424524919326,59.4546106925009,70.89065894279507,70.13639626704953
507,Conor Chaplin,27,Ipswich Town,Premier League,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,FW-MF,AM,,66.13133476088508,59.907176008568364,22.08075663877774,71.53101470060955,21.799928289709573,64.4316959483686,61.59913947651488,60.66690570096809,51.66726425242022,34.27751882395123,49.982072427393334,86.2674793832915,64.14485478666188,75.79777698099677,9.357142857142858,20.616708497669414,33.56041591968447,36.7873789888849,21.764073144496233,64.64682681964862,13.230548583721763,18.857142857142858,20.36572248117605,63.85801362495518,75.51093581929007,28.11043384725708,11.40193617784152,33.59627106489781,57.404087486554324,71.99713158838293,38.0,26.396848137535816,31.660093223377554,24.30978845464324,11.154598825831702,73.75759742581337,30.873925501432666,89.29597701149426,34.97501784439686,20.339595375722546,14.829443447037702,6.173285198555957,36.75027262813522,61.932437341082455,91.63375224416517,93.78815080789946,41.00538599640934,36.51705565529623,46.61168877733955,54.32054499820724,37.86303334528505,16.942446043165468,10.427226647356989,49.74874371859296,13.244795405599424,27.684021543985637,22.0150591609896,76.13921779691425,66.4735698769008,24.94615936826992
508,Conor Coady,31,Leicester City,Premier League,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,DF-MF,CB-DM-WM,,3.961456102783726,8.85398072117101,32.95743906875227,65.47149515955539,87.34313373969165,3.3345285048404447,48.01003944065974,12.692721405521693,9.752599498027967,6.955898171387593,7.708856220867695,9.071351738974542,6.722839727500897,21.584797418429545,10.0,36.85908927931158,5.306561491574041,5.378271782000717,21.11868053065615,2.0437432771602726,84.40301183219792,30.464285714285715,74.65041233416996,0.32269630692004303,1.6851918250268914,4.446038006453926,34.92291143779132,1.7210469702402296,12.979562567228397,1.8644675510935822,0.7142857142857143,26.396848137535816,42.95446396557906,32.87916816063105,79.99021526418787,81.0868787987129,1.7550143266475644,92.0617816091954,79.26481084939329,89.99277456647398,94.36265709156194,81.66064981949458,98.07342784442021,10.679258990192517,2.082585278276481,42.190305206463194,55.36804308797127,98.99461400359067,7.637145930441018,12.907852276801721,2.223019003226963,27.12230215827338,69.33381607530775,1.7229002153625268,32.95046661880833,99.92818671454219,47.79490856937971,0.2511661284535343,2.2447501810282406,99.31801866475233
